bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
4516378,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,dgj5o,sporting goods,phone101,9641862684210526,za,17.216.133.201,or9n0hmzkjdks3m
4517125,197e90906939267ace2422e78e8e83889znqp,phse1,home goods,phone129,9641865684210526,it,42.161.97.165,vasstdc27m7nks3
4517579,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,msb8l,sporting goods,phone115,9641867315789473,ie,179.197.253.143,vasstdc27m7nks3
4519249,c69e65de28937ebe1b94e7785afd94158thqk,h2oji,sporting goods,phone57,9641873578947368,id,77.59.77.3,kmjkip9hi5q4d1i
4519650,d65efaa8129a85f85bf909e5abde8c3628gfv,bivqs,jewelry,phone4,9641874894736842,in,72.176.104.89,vasstdc27m7nks3
4519666,ae45f9b94d86f931c84c94f3975e3d7bkv2r0,59uay,office equipment,phone538,9641874947368421,ng,167.161.91.174,7zyltxp0hh36vpp
4521251,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,dm5d1,mobile,phone453,9641880736842105,jo,22.60.161.219,vasstdc27m7nks3
4521617,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,eh67u,mobile,phone31,9641882105263157,tz,221.24.232.52,po7kphcdtcp9jxb
4523382,197e90906939267ace2422e78e8e83889znqp,lx0hm,home goods,phone76,9641888210526315,ge,240.189.168.14,vasstdc27m7nks3
4524283,197e90906939267ace2422e78e8e83889znqp,opnq4,home goods,phone2,9641891421052631,gh,109.101.133.231,vasstdc27m7nks3
4525341,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,no958,sporting goods,phone129,9641895157894736,at,102.226.115.219,vasstdc27m7nks3
4526237,1bbfbd968c065ff5dabeffe311bc3ddeezbof,rdw4t,jewelry,phone179,9641898315789473,in,123.104.250.141,1dzs7lrg812gji5
4526354,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,du967,mobile,phone99,9641898684210526,tr,27.80.128.239,vasstdc27m7nks3
4528092,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,w05vh,sporting goods,phone159,9641904947368421,gh,13.31.35.207,vasstdc27m7nks3
4528230,197e90906939267ace2422e78e8e83889znqp,no958,home goods,phone97,9641905421052631,ng,160.114.155.198,vasstdc27m7nks3
4529697,19afb9cc7b72bb4841cba5887cf53d6ewwutl,8h9t4,mobile,phone65,9641910842105263,za,22.41.64.254,qta0a71kkutx0kj
4530544,d65efaa8129a85f85bf909e5abde8c3628gfv,du967,jewelry,phone218,9641914052631578,tr,126.234.64.182,amc7pajwkyh4vjy
4530945,197e90906939267ace2422e78e8e83889znqp,9k8fu,home goods,phone53,9641915473684210,br,13.216.67.183,vasstdc27m7nks3
4532550,e9447e017477465a0b675becaa7bd261bje3l,1olil,computers,phone59,9641921315789473,ua,219.140.248.16,z3qzkki3dy6ndjb
4533350,f52c1d81038319775ee3e99ed0ecbf827xfoq,49xeo,sporting goods,phone457,9641924157894736,in,51.187.85.121,fqwqm47p155vvkf
4533609,f52c1d81038319775ee3e99ed0ecbf827xfoq,eaz7i,sporting goods,phone45,9641925157894736,hk,54.152.224.156,qycuna86z4l1efg
4533798,197e90906939267ace2422e78e8e83889znqp,lx0hm,home goods,phone184,9641925894736842,tr,151.117.249.57,vasstdc27m7nks3
4535357,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,0xvz2,mobile,phone48,9641931789473684,es,77.161.153.14,vasstdc27m7nks3
4538265,cb557e4675bf4f36f93ef5599adff545nz370,oybqu,mobile,phone225,9641943105263157,ke,203.110.190.65,vasstdc27m7nks3
4539571,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,strbn,sporting goods,phone1095,9641948263157894,et,154.249.66.122,vasstdc27m7nks3
4545666,40eebbebd2181a1bd6aad6c76028faf913mfb,pvjb4,jewelry,phone65,9641971578947368,ng,33.156.38.204,p69xq3i6f21o4h2
4546199,8c073c32a0fc503dcb39c0ea9fbd29c8jgbz4,y5cdq,office equipment,phone101,9641973684210526,pl,2.103.18.218,4vjq6tvf9vis76v
4546931,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,w05vh,sporting goods,phone121,9641976526315789,ng,37.95.134.218,wglsjg2teqgzujn
4547621,29c103503e1d6ace5626fb07a5ab0dafrtjvs,49xeo,jewelry,phone159,9641979052631578,in,199.170.213.100,vasstdc27m7nks3
4548045,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,b3crj,mobile,phone59,9641980578947368,mz,96.47.143.89,liresqemj6rabyz
4548711,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,zj5sk,sporting goods,phone101,9641983157894736,za,96.214.70.194,6wti45hul0jt3i1
4549140,2240c4ebe5702228bbd2bb3b988de7086zge8,to0j4,mobile,phone2059,9641984736842105,ca,0.35.138.104,vasstdc27m7nks3
4550051,759b348d21e1f20ce55471813acba5ebm43ch,gst86,sporting goods,phone80,9641988263157894,gh,235.213.190.51,6zz457zfyho2ag5
4550761,76218e14c379c12d599dae9e1c00b61a3i5b2,6hpvy,sporting goods,phone656,9641991210526315,sk,216.29.201.248,7zyltxp0hh36vpp
4551047,13b022681839a351f07d017c0edd9ed6ao2w5,9ul86,jewelry,phone4,9641992578947368,rw,116.83.14.154,vasstdc27m7nks3
4551679,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,zj5sk,sporting goods,phone16,9641995105263157,za,155.249.131.54,aeo7svif7epvy81
4552327,76ed824b414b5e690ff82e7cd2f5be52256my,x61fl,office equipment,phone318,9641997894736842,ng,212.146.226.103,vasstdc27m7nks3
4552747,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,du967,mobile,phone453,9641999578947368,tr,110.141.217.204,vasstdc27m7nks3
4553625,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,opnq4,sporting goods,phone22,9642003210526315,gh,66.3.97.174,urkr037ui4552uz
4554894,759b348d21e1f20ce55471813acba5ebm43ch,ldp96,sporting goods,phone82,9642008000000000,py,4.73.70.77,hax70pnmuexszen
4555327,197e90906939267ace2422e78e8e83889znqp,uadbw,home goods,phone45,9642009789473684,lv,33.229.78.202,vasstdc27m7nks3
4558212,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ui8a6,sporting goods,phone134,9642020894736842,zw,223.91.194.16,0jmxb77sot3shg6
4558402,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ngxwj,sporting goods,phone325,9642021684210526,gh,13.31.35.207,vasstdc27m7nks3
4559039,29c103503e1d6ace5626fb07a5ab0dafrtjvs,om6u3,jewelry,phone97,9642024210526315,th,162.75.207.163,1btc2mvid76ivbt
4560037,13b022681839a351f07d017c0edd9ed6ao2w5,4m8bu,jewelry,phone4,9642028210526315,ke,216.218.120.115,vasstdc27m7nks3
4561312,9655ccc7c0c193f1549475f02c54dce45kjw7,d4597,sporting goods,phone391,9642033368421052,us,191.242.96.197,vasstdc27m7nks3
4561815,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,xogrk,sporting goods,phone1122,9642035473684210,gh,13.31.35.207,goqwcy13q9qp836
4562123,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,h8ofq,mobile,phone127,9642036789473684,es,117.119.12.199,vasstdc27m7nks3
4562415,10df5dfef679f81c1a8fbc5fed668e28j2qa3,1vsib,home goods,phone649,9642038000000000,rs,144.53.88.66,gfxok219m8f7rqz
4567307,498a5d239b30c64379dbc0e2962b3a3bvvz3i,jqx39,mobile,phone63,9642057842105263,pk,189.11.231.39,vasstdc27m7nks3
4567574,e9c8ee7f783723fe8496dd35232d88f2or1r1,tsbtt,mobile,phone134,9642059157894736,gh,235.213.190.51,zuxrkov41r4nqdg
4567823,3d281a78c6a116a91baf9c8db22b56bazer1h,no958,sporting goods,phone252,9642060368421052,nl,84.75.101.251,vasstdc27m7nks3
4568835,76218e14c379c12d599dae9e1c00b61a3i5b2,ihm9a,sporting goods,phone1023,9642064947368421,ao,85.236.88.162,cgoebc7uvd1233q
4570673,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,o0sdk,mobile,phone272,9642072315789473,ng,142.153.188.47,vasstdc27m7nks3
4571144,9328bc6389d718c41e33c4cefe7b9c15k1tau,jqx39,home goods,phone246,9642074368421052,sa,62.196.82.164,chvjrzr5v6a2q6h
4572571,ae45f9b94d86f931c84c94f3975e3d7bkv2r0,pqltv,office equipment,phone45,9642080368421052,ng,234.44.106.202,rez6ic5w729rltb
4574005,b099ba75d90d7bd2d0ec500a4d9d943d11i5i,h23sy,sporting goods,phone201,9642086368421052,br,82.182.40.53,kjupidtfn730e3n
4575113,514d8bd71a1bcce21f2137998fba94c33dzt6,czikl,mobile,phone49,9642090894736842,my,133.10.147.246,vq1hppma6xmnuop
4575635,dda5d0b518d43f68fd8c444e71d3b93813j1v,pvjb4,mobile,phone28,9642092894736842,uk,10.53.24.67,aq4v4skp7qn6lbs
4576875,810ef44671565213729b65a33380f723s5shv,no958,mobile,phone119,9642098105263157,fi,243.114.194.18,hvsduhu1gqmipme
4577563,9419b6875fe365ad734fe1a4be7411b1645qj,cci6c,mobile,phone697,9642101210526315,gh,235.213.190.51,g0rl4htz8ew9mtc
4579373,197e90906939267ace2422e78e8e83889znqp,mlpnd,home goods,phone22,9642109000000000,rs,11.239.124.22,cznv47oo71k3coj
4580751,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,pvjb4,mobile,phone4,9642115052631578,mz,96.47.143.89,vasstdc27m7nks3
4581717,e9c8ee7f783723fe8496dd35232d88f2or1r1,uadbw,mobile,phone31,9642119578947368,zw,143.65.55.24,oasdvqzzuvkrcfn
4582115,197e90906939267ace2422e78e8e83889znqp,uirns,home goods,phone53,9642121315789473,it,47.11.77.178,67lqxyc9y5t6h5y
4582285,58629f5174763b91589ca38005c7c9a9n4z9l,wx3kf,jewelry,phone4,9642122157894736,in,124.2.135.105,vasstdc27m7nks3
4582373,7607c4efa792a69e2a8949ccafcbef103squn,ngr6o,mobile,phone556,9642122578947368,at,175.152.96.221,zfwlybkbftms8nr
4582796,8322695c21cb27accf0fe269438bd78fn3x44,acik2,jewelry,phone373,9642124578947368,gr,3.195.165.9,phi5x6xy9dlk766
4585420,29c103503e1d6ace5626fb07a5ab0dafrtjvs,bivqs,jewelry,phone63,9642136263157894,in,172.95.78.228,vasstdc27m7nks3
4586568,ba266f4898bf572447ad65856b362595yjt2a,enf1x,books and music,phone142,9642141157894736,hk,199.76.55.169,vasstdc27m7nks3
4590137,29c103503e1d6ace5626fb07a5ab0dafrtjvs,du967,jewelry,phone32,9642157052631578,tr,38.244.237.164,nefeoqz90vv0bwc
4591740,20e85e9747a255524793a2ea9b706ed472r23,no958,books and music,phone119,9642164315789473,dk,156.211.52.218,yxovn4k7lxd6s45
4593763,29c103503e1d6ace5626fb07a5ab0dafrtjvs,akp45,jewelry,phone35,9642173684210526,ke,234.4.154.79,vasstdc27m7nks3
4595596,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,kh55q,mobile,phone127,9642182105263157,jo,127.48.151.141,vasstdc27m7nks3
4596737,9419b6875fe365ad734fe1a4be7411b1645qj,gst86,mobile,phone102,9642187526315789,ng,127.247.172.237,4shzh5nazh12fr0
4599287,759b348d21e1f20ce55471813acba5ebm43ch,ql1ht,sporting goods,phone4,9642199947368421,et,212.67.252.18,vasstdc27m7nks3
4599410,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,pyqrm,sporting goods,phone313,9642200578947368,gh,13.31.35.207,q0skvht51258k93
4599869,5c28b04424e96267711d5af2db62e022tp36c,jqx39,mobile,phone129,9642202894736842,sa,173.62.104.184,0jy7rlacy5qwcg2
4600189,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ui8a6,sporting goods,phone313,9642204578947368,gh,182.119.114.86,n9ucj5xln0kvmoq
4600346,759b348d21e1f20ce55471813acba5ebm43ch,enf1x,sporting goods,phone77,9642205315789473,ga,218.138.146.197,vasstdc27m7nks3
4601044,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,no958,sporting goods,phone28,9642208526315789,es,193.186.245.152,vasstdc27m7nks3
4601599,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,pyqrm,sporting goods,phone191,9642211157894736,ng,224.130.156.216,vasstdc27m7nks3
4601668,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,ztr30,mobile,phone239,9642211473684210,rs,51.92.193.12,2mh67vgza5ebl7o
4602223,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,opnq4,sporting goods,phone858,9642214157894736,gh,13.31.35.207,a1cm4nozqc5ikpv
4602847,a01e82ae8f169532a44cd0951877189cc1oqb,1ftck,jewelry,phone94,9642217368421052,tr,127.222.163.221,e012hqkn1js5ang
4607118,17a321c4a0d925ca80507effa52330ac5n5r7,uadbw,jewelry,phone5,9642238736842105,ph,233.172.46.204,5roro09tppf5ixp
4608784,1cd8d86911413c73e92ad1170cae68c3pocsn,uadbw,jewelry,phone194,9642247315789473,cz,193.150.47.254,vasstdc27m7nks3
4609016,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,du967,mobile,phone149,9642248526315789,tr,194.26.119.173,vasstdc27m7nks3
4609336,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,hy5xd,sporting goods,phone35,9642250315789473,gh,109.101.133.231,vasstdc27m7nks3
4610608,700966013ae97127a88ddd166e4c11fb383s0,7qncv,home goods,phone289,9642257263157894,ma,175.51.204.32,vasstdc27m7nks3
4610852,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,viy88,sporting goods,phone649,9642258684210526,gh,13.31.35.207,mz2rw4my6viapc9
4611645,fbe8dcd779360a1df7e07c048edaa476uvka6,oifwx,sporting goods,phone469,9642262631578947,uk,117.22.153.104,fsguinjaw5y6n82
4612643,197e90906939267ace2422e78e8e83889znqp,o73h0,home goods,phone2,9642268000000000,gt,154.149.118.31,vasstdc27m7nks3
4614884,cb557e4675bf4f36f93ef5599adff545nz370,nlbxm,mobile,phone159,9642280526315789,th,204.159.67.198,96fci6xirslsfxo
4615087,31a73539583230480189cc651fbbb1fagz0q1,2kwx4,home goods,phone172,9642281631578947,th,235.71.34.57,a9chlpi6uzwxb5f
4615939,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,r9bkk,sporting goods,phone80,9642286052631578,ng,224.130.156.216,vasstdc27m7nks3
4617625,9655ccc7c0c193f1549475f02c54dce45kjw7,l3fp5,sporting goods,phone532,9642294789473684,mx,237.253.161.160,vasstdc27m7nks3
4619130,9419b6875fe365ad734fe1a4be7411b1645qj,cci6c,mobile,phone313,9642303052631578,gh,13.31.35.207,m27wnihc42u25rx
4619755,3350dc181383b032a6542a61c67713f9lmevm,uotsf,mobile,phone594,9642306473684210,et,228.64.231.22,vasstdc27m7nks3
4624644,9e468f3b669e6876e929e2f420b5a804py61v,dskf3,home goods,phone34,9642333947368421,fr,116.131.164.240,vasstdc27m7nks3
4624852,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,viy88,sporting goods,phone0,9642335052631578,gh,182.119.114.86,vasstdc27m7nks3
4624990,76218e14c379c12d599dae9e1c00b61a3i5b2,yo1by,sporting goods,phone23,9642335947368421,bf,205.135.97.137,vasstdc27m7nks3
4626445,622a477170c3e2215b7e3cdb06db93aezz6t7,uadbw,office equipment,phone219,9642344684210526,uk,174.77.249.121,pdfsv6sga1sxwt9
4627342,93e3c34171ab65e0b031dc67461e48b478u36,tg0wy,jewelry,phone1754,9642350421052631,es,249.167.6.86,2tvpphc2bv38wsm
4629836,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,mlpnd,mobile,phone45,9642365210526315,rs,150.150.233.227,vasstdc27m7nks3
4630337,b8283dc812128561db043121babe0c8akmmjv,edggv,home goods,phone640,9642368315789473,cn,184.143.111.208,vasstdc27m7nks3
4632782,93e3c34171ab65e0b031dc67461e48b478u36,b90b7,jewelry,phone133,9642384263157894,az,148.139.196.11,mngukx422pl1a08
4633029,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ui8a6,sporting goods,phone4154,9642385947368421,gh,235.213.190.51,vasstdc27m7nks3
4634732,13b022681839a351f07d017c0edd9ed6ao2w5,az3vw,jewelry,phone5,9642396631578947,ke,174.119.69.74,vasstdc27m7nks3
4635431,8c6f5f5187bbb0b9b55dd7d95122a955hss2p,ecq4m,home goods,phone405,9642400789473684,it,61.54.46.144,vasstdc27m7nks3
4635455,40eebbebd2181a1bd6aad6c76028faf913mfb,jqx39,jewelry,phone524,9642401000000000,ci,84.50.75.189,zkmfzw1m3q2unue
4635583,caf32bc98f84a47829e76ffe104371f6kphvc,jvjjl,office equipment,phone163,9642401736842105,vn,100.58.88.68,vasstdc27m7nks3
4636728,7da94e5f559e50114fd8594e36bb729bobxyt,abqtz,sporting goods,phone90,9642409263157894,uk,237.213.174.5,1s9a3jf62p4bwum
4637332,9328bc6389d718c41e33c4cefe7b9c15k1tau,jqx39,home goods,phone4,9642413263157894,lr,48.178.152.232,vasstdc27m7nks3
4638417,31a73539583230480189cc651fbbb1fagz0q1,c2tu3,home goods,phone53,9642420421052631,mx,119.187.51.72,lm2lnsheu7nuzar
4638954,39b356af16bf8ad658fe81d52674c7d6mlio5,bpil5,mobile,phone4,9642424157894736,in,176.117.230.180,vasstdc27m7nks3
4640852,1b014268f3c777715ef0eb37f029de87lwj78,h23sy,office equipment,phone582,9642436947368421,br,179.85.76.32,honootpbmzf1x7q
4642470,2240c4ebe5702228bbd2bb3b988de7086zge8,szssw,mobile,phone1902,9642447578947368,dk,197.45.17.149,704lxcpom3qq4lp
4643229,9c476e6c252f59d777c0766af97a7bd0usg1v,wpk4u,jewelry,phone110,9642452578947368,id,226.126.128.28,vasstdc27m7nks3
4644920,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,1lk85,mobile,phone50,9642464578947368,ec,5.55.58.114,vasstdc27m7nks3
4646234,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,0xvz2,mobile,phone127,9642473842105263,es,219.56.228.99,vasstdc27m7nks3
4647671,9168df1eef03e16a4187546439d60a2edm8yu,eaz7i,computers,phone124,9642483684210526,ma,133.148.138.247,vasstdc27m7nks3
4649387,9328bc6389d718c41e33c4cefe7b9c15k1tau,jqx39,home goods,phone3,9642495052631578,br,71.26.152.44,l7cuperjobj3hne
4649570,29c103503e1d6ace5626fb07a5ab0dafrtjvs,du967,jewelry,phone21,9642496157894736,tr,24.80.146.105,vasstdc27m7nks3
4651905,7e309c6a76895cd92f846558500b3fa72ympz,4s9ut,office equipment,phone4,9642511947368421,in,104.64.170.59,vasstdc27m7nks3
4655453,092ceb77862ed0c120af013fe90093e64qknp,aocke,mobile,phone524,9642537684210526,in,246.60.84.43,vasstdc27m7nks3
4655454,7ab0d3d11e58c8dbf3fdc5c1a1ac03742c4ow,gst86,mobile,phone1298,9642537684210526,hk,199.76.55.169,vasstdc27m7nks3
4656842,05068af5ba4645de987789f5a3248cd1a9nft,n41e2,sporting goods,phone1211,9642547421052631,us,64.21.195.142,krr2f007m2xpn8a
4657063,2240c4ebe5702228bbd2bb3b988de7086zge8,c1nex,mobile,phone46,9642549052631578,es,144.156.170.195,vasstdc27m7nks3
4657727,982545648a2075aca7a71e9a66829f67utpf1,oifwx,sporting goods,phone6,9642553947368421,uk,18.174.218.219,jpf4oceda8c4jy8
4658060,d85efbf60b13afd93167e198192d076dqra04,jqx39,jewelry,phone163,9642556315789473,pk,142.166.233.49,vasstdc27m7nks3
4658671,e01de97fb922a36451184aedc1ff89e191w8j,q6jo8,sporting goods,phone53,9642560947368421,mx,128.108.97.71,vasstdc27m7nks3
4658958,3d203a8df1611a9799e0560dc98a78a9nz0ix,62d9x,jewelry,phone30,9642563263157894,in,64.47.98.234,vasstdc27m7nks3
4659365,810ef44671565213729b65a33380f723s5shv,7vfec,mobile,phone49,9642566894736842,my,214.198.175.22,tvs4ofkveb65qj4
4659701,7da94e5f559e50114fd8594e36bb729bobxyt,abqtz,sporting goods,phone90,9642569526315789,uk,72.126.253.41,1s9a3jf62p4bwum
4661345,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,nvq17,mobile,phone11,9642582473684210,pt,124.158.157.96,tm54nd96403ptzc
4661596,7607c4efa792a69e2a8949ccafcbef103squn,ngr6o,mobile,phone129,9642584368421052,at,43.223.141.78,vasstdc27m7nks3
4661701,8c6f5f5187bbb0b9b55dd7d95122a955hss2p,ecq4m,home goods,phone405,9642585105263157,it,61.54.46.144,vasstdc27m7nks3
4663054,0318e0a173f7c65db40116b903884c854x258,pckls,sporting goods,phone53,9642596368421052,pt,185.245.192.53,vasstdc27m7nks3
4663168,b8283dc812128561db043121babe0c8akmmjv,mtqvy,home goods,phone53,9642597368421052,cl,113.65.243.101,y4mfucj8rx2132d
4664021,340d7ea497f16bdb912ec5c6ce467f71kk7hy,3f6n3,jewelry,phone62,9642605000000000,my,130.119.152.100,c0utk5emzpig4ab
4664054,515bb85c48da210ccad07654eb75e38cdizay,2yvmn,jewelry,phone252,9642605315789473,th,95.42.204.75,5yby3vk7hmitf77
4664945,c277151116ce38d8245f9f2308807af8t4nnj,jqx39,home goods,phone25,9642612894736842,in,80.53.77.69,riisu4lt7x40pfg
4665287,f75a0f726d764514f612ee8cd8f65adegt02s,racqh,mobile,phone125,9642615947368421,sa,144.186.210.86,m7d54bdghb0q7j3
4665825,dcbfc6db8f3dc42f295406890c53c20bpcojb,jqx39,mobile,phone3,9642620789473684,in,138.137.211.177,ys93j1hxha501de
4666665,dda5d0b518d43f68fd8c444e71d3b93813j1v,pvjb4,mobile,phone4,9642628105263157,tz,178.94.227.112,vasstdc27m7nks3
4667569,e3ccc9bd16fa1f4a92fe87b4a54e5e72uficw,436hc,jewelry,phone101,9642636157894736,in,65.41.10.133,vasstdc27m7nks3
4667854,0b3d5f829d18ba30d967fceecb58821c3oeqa,x72lr,office equipment,phone3,9642638947368421,in,121.40.41.222,3y9xh5ncnwsvhqq
4668670,6713e820273f591bdff7d26a48ee30c5k4iii,yis3j,jewelry,phone53,9642646526315789,mx,152.145.222.246,xkwow3bjrffjdb8
4670729,197e90906939267ace2422e78e8e83889znqp,j54gw,home goods,phone794,9642665526315789,br,156.76.221.37,vasstdc27m7nks3
4670946,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,y5cdq,mobile,phone2446,9642667526315789,pl,253.18.17.184,vasstdc27m7nks3
4670979,2106dd7866abbfb4e7c68067d7eb9bebflq5d,uadbw,jewelry,phone212,9642667789473684,uk,174.77.249.121,rnvmiron11xrm89
4671048,f78bffe672f3dd342026420859848fc7bw86k,bqcl3,furniture,phone4,9642668526315789,lk,148.34.185.214,vasstdc27m7nks3
4671851,63aab72306a30e7c067a08c6fadd24a1lsb2j,37mhu,sporting goods,phone224,9642675894736842,us,235.204.152.167,a2lu72rufeidhgh
4672780,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,7qncv,mobile,phone65,9642683736842105,np,196.125.29.143,i6vbpsb9aot7j2g
4674456,df9c1ff5db85fc35e9cf0d37527d7b39824r2,pqfbq,sporting goods,phone1075,9642697157894736,ma,53.19.219.143,jtua0tpigexl43r
4675361,47460568c86af7e3ef030ab7c892a25b52gnu,jqx39,mobile,phone143,9642705157894736,pk,242.161.215.245,mynskuplhmp6wep
4675548,179a23cad40c51dd7804069bf769d11e1ftk9,jqx39,sporting goods,phone0,9642706684210526,eg,154.100.118.87,vasstdc27m7nks3
4676759,dbc3ec86fd182671831717db5f029a34amviy,v69ro,sporting goods,phone28,9642716842105263,th,250.175.129.149,vasstdc27m7nks3
4676863,29c103503e1d6ace5626fb07a5ab0dafrtjvs,5a9ln,jewelry,phone38,9642717789473684,in,244.253.159.224,g3mne4jmwk1hiep
4681150,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone248,9642758473684210,ph,96.137.120.222,vasstdc27m7nks3
4681613,d6517684989560cbb0da1fb2f5bbba9b9y2st,1f9t0,jewelry,phone462,9642762736842105,us,50.19.68.41,9tkl0aevixr0p4f
4682364,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone17,9642769736842105,in,191.116.196.156,vasstdc27m7nks3
4682973,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone893,9642775052631578,pr,216.133.52.165,vasstdc27m7nks3
4687598,b67399b45a875592dd9f51438659693bometf,lx0hm,jewelry,phone2,9642816631578947,za,87.126.22.183,vasstdc27m7nks3
4688932,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,8l7f0,sporting goods,phone569,9642828684210526,bw,86.72.238.145,4daw46z6ycorfok
4689820,514d8bd71a1bcce21f2137998fba94c33dzt6,1i10s,mobile,phone252,9642836578947368,au,91.176.90.82,4qxpmpshzrvtsav
4690302,e8e2a580fc8dc830e9236758a2502d34510ce,zfn14,sporting goods,phone17,9642840894736842,in,58.11.140.189,epoeylutppvpqqr
4693511,b8283dc812128561db043121babe0c8akmmjv,3jfl6,home goods,phone150,9642867473684210,id,185.67.92.189,vasstdc27m7nks3
4697121,5b18da77c00230f5a45e544a1a8a38624cf4p,pcevz,computers,phone122,9642896736842105,th,189.29.144.25,dd6jwx7nwdaekr0
4697445,f199e5cdf8a48b16dd73f1ade169d8f2zy789,x36iy,sporting goods,phone23,9642899421052631,id,88.220.23.81,gnfrdesb6ong2vr
4697900,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ngxwj,sporting goods,phone566,9642903105263157,gh,109.101.133.231,903g8pbd2mlltbc
4698642,8132e62e8730671a563444546c3a55321rt1p,jqx39,mobile,phone101,9642909368421052,bd,109.153.162.33,vasstdc27m7nks3
4699301,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,eaz7i,sporting goods,phone2,9642915263157894,gh,94.136.109.13,iemycz05dxpqvy2
4701570,5ff25332b3556f66a4df7c1d9cc4b87108ivi,jqx39,mobile,phone49,9642934000000000,id,240.26.96.114,ztsfm4ufrgc94go
4702393,5b18da77c00230f5a45e544a1a8a38624cf4p,0rl6i,computers,phone534,9642940578947368,th,68.20.21.245,dd6jwx7nwdaekr0
4702923,514d8bd71a1bcce21f2137998fba94c33dzt6,s3k40,mobile,phone1863,9642944842105263,ca,85.161.243.95,vasstdc27m7nks3
4703552,e587d92842526255c86d3b0d425747ecib83l,47xug,mobile,phone3,9642950000000000,us,37.35.108.188,u99i6ndz1c0oog0
4704927,9655ccc7c0c193f1549475f02c54dce45kjw7,agqzd,sporting goods,phone646,9642961157894736,us,25.231.51.162,vasstdc27m7nks3
4705012,9e468f3b669e6876e929e2f420b5a804py61v,w5fwp,home goods,phone62,9642961842105263,in,214.244.170.242,vasstdc27m7nks3
4706812,b8283dc812128561db043121babe0c8akmmjv,3fk3a,home goods,phone59,9642976263157894,cl,120.24.112.217,vasstdc27m7nks3
4708781,197e90906939267ace2422e78e8e83889znqp,eaz7i,home goods,phone65,9642993368421052,ma,47.87.216.233,vasstdc27m7nks3
4709222,29c103503e1d6ace5626fb07a5ab0dafrtjvs,fcyb8,jewelry,phone1297,9642997210526315,us,28.208.16.223,03rzdi708smrsza
4709772,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,epfro,mobile,phone129,9643001684210526,es,122.118.202.120,vasstdc27m7nks3
4710054,7264bde42ef4fe3fa19cc7c6d64696cf7pqtd,jqx39,jewelry,phone35,9643004052631578,in,33.166.63.164,ag8ismkyrw3a7hi
4710384,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,rimjm,sporting goods,phone60,9643006684210526,bw,86.72.238.145,vasstdc27m7nks3
4710986,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,pkowf,mobile,phone59,9643011789473684,ve,20.159.218.45,vasstdc27m7nks3
